Pop. Density,Obesity Rate,Smoking Rate,Diabetes Rate,Elderly Pop %,Vaccine %,% Black,% American Indian,% Asian,% Pacific Islander,% Hispanic,% White,% Limited Access to Healthy Foods,Death Rate
-0.260642,-0.395339,-0.189276,0.520024,1.90715,-1.054792,-0.629184,0.133602,-0.231567,-0.296305,-0.421113,0.707408,3.992488,0.009
-0.257544,0.007236,-0.139568,0.243148,0.834159,-1.204068,-0.595329,0.899272,-0.184702,-0.169789,-0.500584,0.427402,0.761998,0.021
-0.26005,-0.294695,0.699321,-0.965041,1.190159,-1.501795,-0.601033,0.360784,-0.364335,-0.296305,-0.200084,0.63058,4.471079,0.048
-0.260593,-0.412113,0.267021,-0.159582,1.263884,-2.087352,-0.629184,-0.154525,-0.334399,0.158675,-0.404292,0.83927,3.513897,0.045
-0.184485,-0.881784,-0.433143,-0.939871,-0.488273,-1.312932,-0.583238,0.32224,-0.276663,-0.095066,-0.280472,0.502328,-0.195185,0.014
-0.192974,0.644647,-0.958162,-0.008558,-0.185111,-0.762013,-0.559491,-0.135102,-0.079306,-0.049965,0.087481,0.457283,0.044111,0.010
-0.247241,0.158202,-0.742399,-0.285435,0.899476,-1.16613,-0.608211,-0.237297,-0.365244,-0.296305,-0.465162,0.945134,-0.195185,0.009
-0.25997,-0.244373,-1.173695,-1.367771,0.341133,-2.42879,-0.629184,-0.249036,-0.458189,-0.296305,-0.387005,0.901405,4.231784,0.040
-0.259269,-0.512757,-1.083817,0.041783,0.893542,-1.321179,-0.495053,-0.269239,-0.531082,-0.296305,-0.282036,0.76823,4.351431,0.000
-0.260036,0.10788,-1.098814,-1.216747,1.489883,-2.068383,-0.599798,-0.277505,-0.531082,-0.296305,-0.576395,1.022604,3.154953,0.000
-0.249834,0.460133,-0.925801,-0.436459,0.766916,-0.258104,-0.602485,-0.265172,-0.421096,-0.251406,-0.521282,0.996208,-0.314833,0.005
-0.237158,0.208524,-0.682775,-0.008558,-0.088245,-1.50097,-0.567503,0.280286,-0.273062,-0.230795,0.223356,0.249118,0.522702,0.005
-0.256922,0.409811,-0.74999,-0.411288,2.351328,-1.48695,-0.622029,-0.112753,-0.236342,-0.055666,-0.535201,0.945816,3.87284,0.011
-0.25457,1.214961,-0.350049,-0.436459,1.51565,-1.236232,-0.596249,-0.191531,-0.474077,-0.138064,-0.559296,0.96247,-0.554128,0.005
-0.150906,-0.14373,-1.445106,-0.688165,-0.981874,-0.730673,-0.552781,-0.226451,0.0701,-0.040291,-0.034037,0.519353,-0.075537,0.007
-0.246963,0.611099,-0.512799,-0.411288,0.961799,0.578996,-0.593611,-0.013519,-0.384802,-0.078773,-0.450562,0.813333,-1.032719,0.013
-0.243554,-0.160503,-0.755026,-0.386117,0.325487,-0.013159,-0.58839,-0.246882,-0.354414,-0.267113,-0.429682,0.905024,-0.43448,0.009
-0.203255,1.667858,-1.126805,-0.08407,-0.34042,0.945175,-0.586673,-0.22802,-0.369115,-0.170415,-0.455282,0.873533,-0.43448,0.004
-0.242814,0.728517,-1.34819,-1.065724,0.474042,-0.875826,-0.608482,-0.221962,-0.474898,-0.296305,-0.555815,1.006112,-0.43448,0.010
-0.252453,0.342715,-1.131622,-1.116065,0.314298,-1.307159,-0.595771,-0.246126,-0.471422,-0.296305,0.390717,0.362876,0.403054,0.008
-0.248855,-0.579853,-0.577785,-1.116065,0.50108,-1.402827,-0.60369,0.517341,-0.342809,-0.214644,-0.483336,0.589515,0.761998,0.016
-0.243107,-0.05986,-1.218619,-0.562312,0.174302,-1.00036,-0.595379,-0.168487,-0.16701,-0.169976,-0.19093,0.664255,-0.314833,0.011
-0.247401,0.879482,-0.779143,-0.562312,0.144663,-0.800775,-0.59767,-0.138108,-0.438353,0.385067,-0.029081,0.635626,0.761998,0.010
-0.237648,0.594325,-0.874129,-1.191577,-1.234584,-0.340577,-0.364363,0.128161,-0.154159,0.871063,2.701687,-1.407859,-0.314833,0.011
-0.242008,0.963352,-1.206898,-0.839188,0.545444,0.085808,-0.611191,-0.197586,-0.360469,-0.164747,0.063693,0.57433,-0.913072,0.011
-0.237622,0.577551,-0.7637,-0.4868,0.62534,-1.078709,-0.589827,-0.222327,-0.456037,-0.252905,-0.447836,0.900225,1.001293,0.013
-0.217032,0.694969,-1.118076,-0.310606,-1.219317,0.921258,-0.251678,0.217824,0.7938,0.851532,2.123979,-1.409759,-0.075537,0.013
-0.242689,-0.831462,-1.235704,-1.292259,-0.146545,-1.143862,-0.507215,0.220832,0.188352,0.621276,-0.308959,0.445356,0.044111,0.011
-0.209975,0.10788,-0.808712,-0.033729,-0.539868,-0.253155,-0.22947,-0.062923,-0.11649,0.33866,1.763136,-0.888299,0.403054,0.008
-0.257178,-0.445661,-0.636801,-0.738506,0.764978,-1.48695,-0.613855,-0.099081,-0.401073,-0.296305,-0.21075,0.724773,0.163759,0.004
-0.248927,0.325941,-1.070786,-0.713335,0.199903,-0.671293,-0.604683,-0.175501,-0.430151,0.156922,0.382023,0.344416,0.163759,0.011
-0.181623,0.208524,-0.6569,-0.310606,-0.071001,0.205394,-0.5636,-0.105631,-0.277728,0.586003,0.268267,0.350666,0.044111,0.009
1.011661,-0.361791,-0.895755,-0.713335,-1.318491,1.369911,0.143129,-0.146465,0.890001,-0.072649,0.229303,-0.341379,-0.673776,0.008
-0.257592,0.242072,-0.30605,-1.292259,1.340498,-1.490248,-0.597573,-0.092692,-0.454483,0.235276,-0.10578,0.623527,0.283406,0.015
-0.249348,0.443359,-0.951725,0.293489,0.708649,0.009108,-0.579833,-0.194658,-0.304174,-0.296305,-0.401024,0.858287,-0.314833,0.011
-0.254614,0.342715,-0.683122,-0.386117,1.785741,-1.034174,-0.617616,-0.231925,-0.463807,-0.296305,-0.540071,0.979338,0.761998,0.012
-0.255118,0.91303,-1.024436,-0.965041,0.923875,-1.91086,-0.597003,-0.23523,-0.466099,-0.296305,-0.528818,0.970648,2.79601,0.002
-0.250859,0.510455,-0.757,-0.335776,1.168294,-0.63583,-0.598034,-0.211384,-0.416061,-0.146639,-0.374429,0.841244,0.163759,0.006
-0.213803,0.795612,-0.564574,-0.109241,0.29067,-0.540161,-0.578095,-0.217998,-0.340261,-0.241584,-0.50081,0.902092,-0.075537,0.007
-0.257198,-1.368229,-1.046828,-0.411288,1.924059,-0.493152,-0.603376,-0.140989,-0.531082,-0.296305,-0.274958,0.758079,2.915658,0.004
-0.256699,-0.546305,-1.156971,-0.537141,1.974689,-1.734368,-0.615105,-0.272129,-0.496965,-0.177923,-0.596019,1.074467,-0.673776,0.003
-0.256657,-1.267585,-1.475927,-0.889529,0.986604,-0.964072,-0.583632,-0.226898,-0.39523,-0.296305,-0.270587,0.744696,1.479884,0.019
-0.259773,-0.210825,-0.737205,-1.292259,0.635797,-2.705899,-0.618587,-0.285084,-0.479725,-0.296305,-0.61026,1.054034,4.590727,0.048
-0.255825,1.147866,-1.034447,-0.235094,1.167748,-0.951701,-0.581687,-0.288212,-0.487922,-0.296305,-0.516871,0.99566,3.753192,0.003
-0.126351,0.644647,-1.229007,-0.335776,-0.971587,-0.21027,-0.415075,-0.054337,-0.04087,0.761322,1.365385,-0.513044,0.283406,0.011
-0.240291,-0.160503,-1.30847,-0.411288,0.140213,-0.351298,-0.605067,-0.261465,-0.417855,-0.270957,-0.450199,0.935503,-0.673776,0.012
-0.253613,-0.579853,-0.817825,0.167636,1.578862,-0.945928,-0.612733,-0.228598,-0.461318,-0.296305,-0.534232,0.992463,-0.793424,0.000
-0.258948,-0.915332,-0.507419,-0.386117,1.71985,-2.136011,-0.606278,-0.23406,-0.383068,-0.039509,-0.358583,0.848303,2.915658,0.000
-0.255111,0.963352,-0.69023,0.570365,1.403114,-1.472929,-0.614229,-0.23552,-0.470684,-0.296305,-0.396505,0.89598,4.231784,0.012
-0.239299,0.02401,-1.147248,-0.4868,0.468628,-0.762013,-0.606508,-0.209342,-0.344589,-0.018972,-0.317246,0.8337,0.044111,0.011
-0.259469,-1.049524,-1.029179,-0.814018,2.337266,-0.763663,-0.629184,-0.247772,-0.431683,-0.296305,-0.485915,0.971178,-0.314833,0.022
-0.246928,0.9969,-0.976933,-0.08407,0.395944,-0.710055,-0.595663,-0.22667,-0.358148,-0.0781,-0.502316,0.952415,-0.43448,0.012
-0.245787,0.409811,-0.652096,-0.688165,0.985647,0.255702,-0.596663,-0.20259,-0.411682,-0.230016,-0.397441,0.863747,-0.314833,0.001
-0.250077,0.124654,-0.515266,-1.040553,-0.150272,0.181477,-0.195978,-0.103066,-0.062335,-0.296305,0.046849,0.210215,-0.075537,0.012
-0.246959,0.426585,-1.049558,-0.713335,0.0138,-0.369442,-0.612084,-0.23153,-0.43785,-0.18847,-0.229579,0.790038,-0.793424,0.005
-0.243261,-0.177277,-0.72069,-0.763676,1.534922,-1.127368,-0.575123,-0.206286,-0.319792,-0.296305,-0.150913,0.658993,-0.314833,0.009
-0.259223,-1.083071,-0.981163,0.369,2.69067,-1.853129,-0.629184,-0.224817,-0.363699,-0.296305,-0.644329,1.079068,3.992488,0.000
-0.252799,1.030448,-0.36012,-0.285435,1.079566,-1.328602,-0.609853,-0.011431,-0.175081,-0.036244,0.03128,0.424736,-0.673776,0.002
-0.243063,0.158202,-1.013319,-0.260264,1.177044,-0.227589,-0.605093,1.024723,-0.378093,-0.128666,-0.491832,0.463272,-0.673776,0.010
0.448946,-0.6134,-1.168281,-1.065724,-1.120437,1.411972,-0.351825,-0.177692,1.111578,-0.067954,-0.176267,0.239608,-0.673776,0.004
-0.185562,1.181414,-0.689141,-0.033729,0.069863,-1.513341,-0.554444,-0.163842,-0.19873,-0.095744,-0.067447,0.57034,-0.195185,0.010
-0.259381,0.409811,-0.963072,-0.461629,0.594154,-2.65724,-0.619846,-0.183762,-0.39532,-0.296305,-0.524174,0.964211,-0.554128,0.000
-0.259329,-0.412113,-1.140129,-0.310606,1.348488,-1.402003,-0.549964,-0.262814,-0.476235,-0.296305,-0.463966,0.956618,2.556714,0.000
-0.259889,-2.072735,-0.796662,-0.285435,0.906539,-2.893112,-0.600753,-0.304688,-0.531082,-0.296305,-0.624416,1.058247,2.317419,0.007
-0.184526,-0.076634,-0.937848,-0.637823,-0.737227,-0.45274,-0.544605,-0.041095,0.108664,-0.110209,0.443281,0.136008,-0.195185,0.018
-0.243911,1.382701,-0.858077,0.595536,0.205926,-0.644902,-0.60386,-0.194255,-0.202344,-0.02254,-0.358594,0.8027,0.403054,0.013
-0.250964,0.426585,-0.82006,0.897583,0.397086,-1.399528,-0.609781,-0.064462,-0.292384,-0.246107,0.417266,0.284807,1.360237,0.008
-0.253226,0.510455,-0.778807,0.293489,0.427544,-1.839933,-0.595521,-0.205777,-0.492695,-0.229707,-0.470727,0.918363,0.761998,0.017
-0.245656,0.426585,-0.911368,-0.51197,0.126097,-0.101405,-0.534698,-0.239602,-0.331355,-0.025854,-0.494274,0.870069,-0.913072,0.015
-0.252164,0.309167,-0.736951,-0.889529,1.560113,-0.225115,-0.615846,-0.230663,-0.312925,-0.296305,-0.489396,0.930449,0.403054,0.016
-0.2258,0.980126,-1.149354,0.066953,0.004908,0.432194,-0.574492,-0.218886,-0.285112,0.056863,-0.094705,0.605317,-0.673776,0.004
-0.25531,0.292394,-0.452397,-1.065724,1.870246,-0.713354,-0.589325,-0.280108,-0.453813,-0.296305,-0.563311,0.957575,-0.195185,0.003
-0.254706,-1.686934,-1.482938,-0.814018,0.831287,-0.859331,-0.588591,-0.260513,-0.47322,-0.135687,-0.384484,0.896448,0.044111,0.027
-0.241084,0.728517,-1.231076,-0.386117,0.29795,-0.976443,-0.601973,-0.198253,-0.384138,-0.191714,-0.272859,0.787539,-0.554128,0.006
-0.245323,-0.277921,-1.144339,-0.209923,-0.025339,-1.131492,-0.598827,-0.255773,-0.398197,-0.263369,-0.552142,0.983785,1.001293,0.022
-0.186898,0.376263,-1.528396,-0.763676,-0.440019,-0.312536,-0.584113,-0.133656,-0.123687,0.08442,0.734296,0.071065,-0.314833,0.008
-0.249692,0.174976,-0.996246,-0.688165,0.81132,-0.81562,-0.617258,-0.22624,-0.454018,-0.162604,-0.244605,0.793839,-0.913072,0.011
-0.237423,-0.110182,-0.74872,-0.51197,0.274836,-1.171903,-0.537244,-0.20215,-0.369917,-0.230514,-0.327258,0.775613,0.761998,0.008
-0.244086,0.745291,-0.416267,-0.612653,1.072252,0.009108,-0.602749,0.106128,-0.385884,-0.266668,-0.555811,0.795772,0.403054,0.018
-0.257991,0.82916,-1.051449,0.142465,1.447014,-1.129017,-0.618899,-0.181006,-0.406468,-0.296305,-0.586265,1.032497,0.044111,0.013
-0.230333,0.627873,-0.833191,-0.109241,-0.912144,0.064365,-0.566312,-0.067547,0.579069,1.244539,1.172731,-0.378654,-0.314833,0.001
0.162639,0.141428,-1.751138,-0.788847,-1.59654,1.430941,-0.35543,-0.20936,0.364534,-0.003006,0.007102,0.225099,-0.43448,0.004
-0.212408,0.544003,-0.923301,-0.109241,-0.172774,0.204569,-0.594712,-0.24152,-0.391065,-0.285263,-0.532301,0.943043,-0.554128,0.005
-0.18434,0.158202,-0.906886,-0.0589,-0.02713,-0.855207,-0.572827,0.132499,-0.226875,0.017424,1.060167,-0.220324,-0.793424,0.007
-0.223093,0.10788,-1.331901,-0.990212,-0.537135,-0.023881,-0.581529,-0.237445,-0.349061,-0.269139,-0.498794,0.916735,-0.793424,0.013
-0.249252,-0.764366,-0.447388,0.268318,1.45319,-1.557052,-0.600885,1.078972,-0.36128,0.338212,-0.316297,0.270442,0.522702,0.012
-0.254605,0.325941,-0.982649,-0.335776,1.735447,-0.982216,-0.613069,-0.253579,-0.363726,-0.296305,-0.519438,0.991796,2.317419,0.009
-0.258523,-2.022413,-1.005462,-1.216747,2.252316,-2.288586,-0.6174,-0.108476,-0.445416,-0.296305,-0.283821,0.775804,1.958476,0.000
-0.248244,0.02401,-0.99088,-0.965041,-0.212241,-1.863851,-0.572951,-0.196321,-0.423208,-0.256904,-0.301986,0.769925,1.120941,0.021
-0.250191,-0.210825,-0.983521,-0.587482,1.210593,-0.327381,-0.600037,-0.250765,-0.41673,-0.249624,-0.524314,0.951167,-0.195185,0.005
-0.259372,-1.099845,-1.024917,-0.763676,1.4006,-1.901788,-0.570901,-0.071066,-0.436929,-0.296305,-0.50714,0.879419,2.197771,0.014
-0.245389,2.305269,1.383719,1.60236,-1.655931,1.78145,-0.595665,7.27309,-0.354714,-0.231886,-0.253506,-2.012383,-0.195185,0.010
-0.252054,-0.261147,-0.799843,-0.335776,1.265113,-1.523238,-0.604146,-0.264543,-0.409739,-0.184026,-0.478798,0.939604,-0.195185,0.004
-0.215108,-0.126956,-1.453495,-0.461629,-0.232583,0.531986,-0.580453,-0.249594,-0.381837,-0.068672,-0.476148,0.908604,-1.032719,0.008
-0.240145,0.510455,-1.37541,-0.814018,-0.63981,-0.78758,-0.53249,-0.193228,-0.318404,0.028902,-0.207473,0.66523,-0.793424,0.005
-0.253559,0.141428,-0.751955,-0.360947,0.762855,-1.093554,-0.593551,-0.253415,-0.387174,0.569226,-0.298951,0.755691,0.761998,0.013
-0.259357,-1.301133,-0.621856,-0.260264,1.823782,-1.736842,-0.629184,-0.288615,-0.404765,-0.296305,-0.57217,1.022966,3.274601,0.000
-0.231338,1.08077,-1.361853,-0.184753,0.242053,0.050345,-0.520506,-0.191946,-0.255432,-0.142586,-0.314238,0.718085,-0.43448,0.004
-0.254418,-0.227599,-0.202153,-0.159582,-0.134445,0.371164,-0.485241,0.40315,0.516003,0.656528,0.338948,-0.16275,0.044111,0.019
0.338964,-1.03275,-0.819551,-0.386117,-0.967595,0.755488,0.186833,-0.145991,2.982772,1.746109,1.574913,-1.675863,-0.554128,0.018
-0.248279,-1.334681,-1.09319,-1.015382,2.06842,0.101478,-0.568577,-0.006219,0.086438,0.227851,0.242204,0.213443,0.522702,0.014
-0.24738,-0.848236,0.06711,-0.839188,-1.663553,-0.717478,-0.552925,0.532431,-0.089141,0.322471,1.06686,-0.467147,0.044111,0.013
-0.260742,-1.653386,0.583402,-1.31743,3.340002,-1.180151,-0.375166,0.619533,-0.366941,-0.011529,0.649641,-0.443049,5.188966,0.032
-0.260454,-1.552742,-0.400466,-1.166406,-0.707376,-1.690658,-0.573316,0.102283,-0.175717,0.056004,0.279998,0.199341,2.197771,0.004
-0.256661,-0.227599,-0.117738,-1.040553,-1.113223,-0.804899,-0.573769,0.325077,-0.218099,0.516457,1.293086,-0.5542,0.044111,0.012
-0.259582,-0.512757,0.148202,0.394171,-0.7836,-1.018504,-0.57524,0.45193,0.022183,-0.254112,0.938215,-0.331167,-0.314833,0.019
-0.259692,-0.982428,-0.125509,-0.335776,1.15828,-1.029225,-0.418061,-0.063371,-0.263884,0.517778,-0.108658,0.403906,2.79601,0.007
-0.245426,-0.076634,0.007705,-0.235094,0.302649,-0.490677,-0.553114,0.127017,0.022215,0.49188,0.584125,-0.083114,0.044111,0.017
-0.259857,0.812386,0.684585,1.350654,1.183758,0.542708,-0.375083,2.037191,0.625284,0.224795,0.243603,-0.721472,3.035306,0.019
-0.248417,-0.009538,0.608905,0.746559,2.2037,-0.145941,-0.403846,-0.070138,0.089323,1.119836,0.384527,-0.016699,1.479884,0.034
-0.259249,0.963352,-0.012251,-1.116065,-0.699282,-1.174377,-0.327014,0.281511,-0.088707,0.374152,1.075949,-0.55972,-0.314833,0.023
-0.259862,-0.999202,-0.816725,-0.436459,2.597722,-2.281163,-0.519822,-0.063827,0.284957,0.81297,-0.147146,0.395686,-0.913072,0.026
-0.136842,-1.636612,-1.054729,-1.141235,-0.608871,1.293211,-0.470214,-0.017755,1.420956,1.44262,1.09715,-0.662939,-0.075537,0.014
-0.25852,-0.445661,-0.002639,0.77173,-0.300836,0.075911,-0.285944,0.350801,-0.123268,0.175386,0.479135,-0.224323,0.64235,0.011
-0.246335,-0.428887,-0.357039,-0.285435,0.198011,1.181048,-0.497292,0.06961,0.331372,0.505973,1.075302,-0.459803,-0.43448,0.018
-0.217731,-0.915332,-1.093529,-0.51197,0.636903,0.969917,-0.589642,-0.266097,-0.150594,-0.250048,-0.575398,0.942037,-0.554128,0.017
-0.226434,-0.881784,-0.968242,-0.260264,1.925142,1.918355,-0.591045,-0.259064,-0.280234,-0.19986,-0.581109,0.974908,-0.913072,0.005
-0.207318,-0.277921,-1.01863,-0.713335,0.194332,0.917135,-0.578805,-0.264091,0.054714,-0.188676,-0.557366,0.887636,-0.673776,0.008
-0.238723,0.544003,-0.363251,0.520024,0.934843,1.2495,-0.568519,-0.242018,-0.325065,-0.281412,-0.564934,0.937213,-0.43448,0.018
-0.197628,-1.468873,-1.374646,-1.191577,0.332143,1.995055,-0.552924,-0.254538,0.754714,-0.21771,-0.515057,0.723769,-0.43448,0.005
0.03513,-0.831462,-1.26331,-0.688165,-0.736764,1.11342,-0.454944,-0.262934,0.99394,-0.141092,-0.189594,0.398749,-0.314833,0.013
-0.15367,-0.965654,-0.995716,-0.889529,-0.224278,1.543104,-0.528022,-0.26736,0.271596,-0.216927,-0.535174,0.803549,-0.43448,0.009
-0.041447,-1.049524,-1.713285,-0.889529,-0.245712,1.429291,-0.574757,-0.275519,0.224819,-0.184466,-0.468237,0.808724,-0.314833,0.009
-0.168109,-0.311469,-0.919883,-0.436459,-0.899601,1.171151,-0.547895,-0.269678,0.739363,-0.186007,-0.511636,0.720515,-0.43448,0.009
-0.230655,-0.110182,-0.818211,-0.612653,0.488987,1.035896,-0.58347,-0.253705,-0.168908,-0.269044,-0.576749,0.92727,-0.554128,0.008
1.236712,-0.160503,-0.840111,0.192806,-0.241283,1.129915,0.389416,-0.219136,2.283022,-0.105771,0.691363,-0.994324,-0.075537,0.017
5.039962,-1.92177,-2.016281,-0.939871,-0.435476,2.131135,-0.244046,-0.243936,5.205756,-0.083353,0.789474,-1.008679,-0.913072,0.023
2.2817,-0.596627,-1.36413,-0.08407,-0.496605,1.849903,0.542168,-0.26146,1.278722,-0.089803,-0.095804,-0.445097,-0.314833,0.015
2.624193,-0.160503,-0.829141,0.243148,-0.762746,1.390529,0.672874,-0.222141,1.502842,-0.03885,0.548343,-0.978541,-0.43448,0.019
0.258445,-0.86501,-0.809103,-0.209923,1.586186,1.710524,-0.34205,-0.260514,-0.188689,-0.11333,-0.127847,0.455926,0.044111,0.016
0.577798,0.510455,0.310245,0.066953,-0.857511,-0.084086,0.67277,-0.093339,-0.027501,0.021541,1.572576,-1.49354,0.163759,0.020
4.292974,-0.69727,-1.295191,-0.260264,-1.220643,1.697328,2.072447,-0.208329,1.433538,0.017223,1.003964,-2.254782,-0.913072,0.028
1.400846,-0.093408,-1.096359,-0.310606,-0.717951,0.898991,0.095778,-0.268723,0.519473,-0.129214,-0.23558,0.105231,0.044111,0.016
3.572833,-1.58629,-1.51219,-1.267088,-1.580785,2.134434,0.119041,-0.160649,5.035373,0.162968,2.403045,-2.341446,-1.032719,0.023
0.442213,-1.871448,-2.008775,-1.267088,-0.079987,1.552176,-0.453485,-0.277817,0.894687,0.203515,-0.204977,0.449795,-0.793424,0.014
1.82252,-0.999202,-1.518299,-0.537141,-0.857155,1.537331,0.738269,-0.226489,3.408617,0.216365,0.613195,-1.349043,-0.554128,0.023
4.42426,-1.301133,-1.958699,-0.386117,-0.890668,1.779801,0.045872,-0.2218,7.962029,-0.024418,0.862698,-1.67284,-0.554128,0.021
3.243471,-0.982428,-1.609787,-0.889529,-0.327741,1.323726,-0.152627,-0.268663,1.39007,-0.138821,0.100979,-0.049981,-0.43448,0.017
2.525619,-1.888222,-2.191416,-1.141235,-0.452274,2.108868,-0.4034,-0.264109,3.111844,-0.197784,0.293122,-0.260061,-0.554128,0.020
3.261321,-0.86501,-0.81548,-0.386117,0.633474,0.357144,-0.417604,-0.269849,0.126875,-0.197782,-0.014792,0.41732,0.044111,0.021
2.580947,-1.150167,-1.317147,-0.839188,-0.995941,1.46393,0.081344,-0.112418,1.419275,0.21358,2.358275,-1.744896,-0.793424,0.023
0.09012,0.929804,-0.237326,0.796901,-0.150515,0.251579,0.307635,-0.2276,-0.173762,-0.179833,-0.012366,-0.104634,-0.673776,0.020
1.597756,-1.67016,-2.251629,-1.31743,-0.747676,1.984334,0.02824,-0.257881,5.757272,-0.103814,0.385138,-1.018914,-0.673776,0.023
0.535384,-1.150167,-1.571155,-0.839188,-0.37249,0.868476,-0.480909,-0.268205,0.148509,-0.197737,-0.073255,0.484593,-0.314833,0.016
2.906113,-1.334681,-1.457895,-1.166406,-1.047756,1.620628,0.834962,-0.20564,1.395601,-0.018959,1.639016,-1.795332,-0.913072,0.024
0.335428,-0.227599,-1.053346,-0.637823,-0.213785,1.303108,-0.294293,-0.264567,0.471552,-0.093945,0.004328,0.251877,-0.314833,0.018
0.142854,-1.619838,-1.949279,-1.31743,-0.591135,1.091977,-0.454711,0.500882,0.440471,0.056168,2.940933,-1.860098,-0.195185,0.014
-0.25893,-1.301133,-0.857093,-0.662994,4.912364,-0.776033,-0.58618,0.187127,-0.43635,-0.230563,0.655529,-0.031282,4.351431,0.031
-0.222615,0.007236,-0.853568,-0.51197,-0.752242,-0.915413,-0.529933,-0.007059,-0.137057,0.310947,3.436273,-1.849435,0.522702,0.016
-0.245284,0.057558,0.448335,0.645877,-0.625749,0.710952,-0.559888,5.368079,-0.316909,-0.032462,2.080626,-2.822974,1.599532,0.036
-0.254064,-0.965654,-1.167876,0.268318,1.589687,0.413225,-0.589334,0.061795,-0.251189,0.247567,2.865173,-1.449231,2.437067,0.031
-0.232426,-0.311469,-0.969608,-0.990212,-1.441387,-0.503048,-0.23193,-0.029873,0.101746,0.293696,2.388936,-1.435225,0.761998,0.016
-0.259989,0.325941,-0.755985,1.979919,1.861616,-0.93768,-0.601695,-0.050411,-0.435924,-0.296305,2.504002,-1.18482,-0.195185,0.009
-0.130565,-1.183715,-1.819313,-0.713335,-0.735012,1.010329,-0.516585,-0.000249,-0.0767,0.110295,4.258295,-2.432651,1.240589,0.015
-0.225469,0.510455,-1.313908,-0.0589,-1.075643,-0.686138,-0.538589,0.009068,-0.234866,0.044954,2.900798,-1.484208,0.522702,0.018
-0.245347,-0.680496,-1.599509,-0.51197,1.847701,0.673015,-0.579311,0.01375,-0.213773,0.090776,2.967705,-1.507792,0.761998,0.015
-0.25848,1.030448,-1.693014,-1.292259,0.018389,0.824765,-0.522849,0.13347,-0.109443,-0.296305,5.029554,-2.978572,0.881645,0.023
-0.260648,-0.898558,-1.528737,-0.587482,4.062988,1.261871,-0.607829,-0.028128,-0.427585,-0.296305,2.590388,-1.111349,3.87284,0.080
-0.258539,-1.166941,-1.085718,-0.637823,0.566894,-0.10223,-0.558255,-0.139898,-0.347217,0.147515,3.475014,-1.82345,0.881645,0.019
-0.217051,0.007236,-1.083133,-0.033729,-1.751655,-0.820569,-0.392271,-0.045947,-0.29736,-0.012458,3.592599,-2.032914,-0.554128,0.020
-0.249323,-1.619838,-1.426612,-0.537141,1.976246,0.194672,-0.588056,0.256385,-0.307495,0.076571,1.742851,-0.741445,1.120941,0.012
-0.249056,-1.686934,-3.220209,-1.418112,-0.347496,2.034642,-0.53142,-0.132628,1.660445,-0.050009,0.619671,-0.226903,-0.43448,0.011
-0.247134,0.208524,-0.540128,-0.285435,0.308071,0.97734,-0.562347,-0.009869,-0.170391,0.115974,4.189763,-2.333279,1.001293,0.021
-0.21933,0.812386,0.720469,1.753383,-1.432548,1.275067,-0.596483,9.948682,-0.176612,-0.169403,0.343823,-3.349261,3.87284,0.031
-0.258268,-1.066297,-1.650226,0.419342,1.913463,0.550955,-0.60435,0.080096,-0.335504,-0.244102,5.15506,-2.91286,0.881645,0.030
